#FID	IID	Population	Group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
0	HG01771	IBS	SEU	0.0406566	-0.0186991	-0.00761385	0.00227253	-0.00827849	0.02569	-0.00702341	0.0716611	-0.0397941	0.0206572
0	HG01773	IBS	SEU	0.0377649	-0.0195153	-0.00566579	0.00317042	-0.00387647	0.0103414	-0.00144204	0.0778141	-0.0195501	0.00640782
0	HG01775	IBS	SEU	0.0365123	-0.0232808	-0.00706563	-0.00699032	0.000356249	0.0121391	-0.00735568	0.036212	-0.022447	0.00988585
0	HG01776	IBS	SEU	0.0348102	-0.026667	-0.00291291	0.00104105	0.00607815	0.022264	-0.0115357	0.0471617	0.00339387	0.00313327
0	HG01777	IBS	SEU	0.0343041	-0.0210467	-0.00502106	0.00433728	0.00778399	0.0105779	0.0166631	0.0580294	-0.0429722	0.034539
0	HG01779	IBS	SEU	0.0332736	-0.0131167	-0.00924372	0.00112865	-0.0104347	0.016638	-0.0106706	0.0655463	-0.0331324	0.0398695
0	HG01781	IBS	SEU	0.0377945	-0.0185862	-0.00229206	0.00319069	-0.00798696	0.00213091	-0.000716371	0.0437654	-0.0554333	0.0276674
0	HG01783	IBS	SEU	0.0413813	-0.0258508	-0.00454929	0.0133052	0.00325545	0.0143192	-0.000384906	0.0689262	0.0017322	0.0131451
0	HG01784	IBS	SEU	0.03864	-0.0234096	-0.00441461	0.0065355	0.00183018	0.00976584	0.0000845648	0.0395643	-0.035605	0.0334483
0	HG01789	GBR	NEU	0.0087814	-0.0247481	-0.00928349	-0.0648953	0.0105965	-0.0198474	0.000280581	0.00862787	0.0175461	-0.00228907
0	HG01790	GBR	NEU	0.00868654	-0.0139061	0.00234069	-0.0409956	-0.0145449	-0.0206467	-0.0136084	-0.000490018	0.0251091	0.00893934
0	HG01791	GBR	NEU	0.0106722	-0.0219461	-0.00354521	-0.0522005	-0.0175411	-0.0175468	0.00832081	-0.000900758	-0.0254928	-0.00158205
0	HG02215	GBR	NEU	0.00785264	-0.0222	-0.00946802	-0.0594711	-0.00604646	-0.00864183	-0.00276517	0.00377887	0.0343089	-0.00438638
0	HG02220	IBS	SEU	0.0339479	-0.0234353	-0.00513927	0.0100656	-0.0212411	0.024322	-0.00392748	0.0234296	-0.0588938	-0.000185469
0	HG02221	IBS	SEU	0.039545	-0.0209311	-0.0080287	0.0136767	0.0172248	0.0291586	0.00669649	0.0494942	-0.009676	0.0250362
0	HG02223	IBS	SEU	0.0360211	-0.0249404	-0.0117911	0.0024748	-0.0106839	0.00358098	-0.00119712	0.0250552	-0.0203772	0.0071985
0	HG02224	IBS	SEU	0.0331001	-0.0286793	-0.00161848	0.0056225	-0.0159584	0.0145901	-0.00244404	0.00777637	-0.0309161	-0.0359291
0	HG02230	IBS	SEU	0.0343642	-0.0219333	-0.000364776	-0.0000678095	0.00716551	0.0094609	-0.0064154	0.0143695	-0.0234864	0.0126166
0	HG02231	IBS	SEU	0.0306439	-0.0184502	0.0101291	0.000532361	-0.010824	0.0185746	-0.0249974	-0.0149918	-0.0452469	-0.000854125
0	HG02232	IBS	SEU	0.0434203	-0.0169306	-0.0112745	0.0226614	-0.00374413	0.0259938	0.00908318	0.0598802	-0.0138875	-0.00521461
0	HG02233	IBS	SEU	0.0416871	-0.023142	0.00588265	0.0272698	-0.000458543	0.0119824	-0.00158202	0.0408641	-0.0588893	-0.00416747
0	HG02235	IBS	SEU	0.0380725	-0.0212012	-0.00922272	0.0106413	-0.00664495	0.0107865	-0.00812506	0.0477248	-0.0473697	0.0251317
0	HG02236	IBS	SEU	0.0354911	-0.0145154	-0.00436585	0.00934211	-0.0124032	0.012525	-0.00429509	-0.000790771	-0.0488239	0.00762689
0	HG02238	IBS	SEU	0.0392497	-0.0295126	0.00197703	-0.000289851	0.0123124	0.00974051	-0.0120148	0.0695928	-0.025223	0.0226445
0	HG02239	IBS	SEU	0.0408331	-0.0150509	-0.00318749	0.0449687	0.00873902	-0.0207574	0.0154599	0.0465272	-0.00818241	-0.0126863
0	NA06984	CEU	NEU	0.00780643	-0.0187104	-0.00162296	-0.0385975	0.00810764	-0.0109531	-0.00503339	0.00719894	0.0197719	-0.0215354
0	NA06985	CEU	NEU	0.00989986	-0.0165318	-0.00782194	-0.0377915	0.00793411	-0.0239008	0.0179724	-0.0184074	0.0172877	-0.00620933
0	NA06986	CEU	NEU	0.002508	-0.0203821	-0.00833237	-0.0587044	0.00350435	-0.0275966	0.00214936	-0.0135253	-0.00244497	0.0400167
0	NA06989	CEU	NEU	0.00383165	-0.0178945	-0.00651071	-0.0495286	-0.000714123	-0.0224163	0.0107156	-0.0210857	-0.0094387	0.0173938
0	NA06994	CEU	NEU	0.00552339	-0.0218299	-0.00311527	-0.0457319	0.00310213	-0.0252614	0.0134557	0.0126636	0.0321099	0.0355523
0	NA07000	CEU	NEU	0.000115982	-0.0256537	0.00270063	-0.0445324	-0.00570973	-0.0140826	-0.00859712	0.00590199	0.0481926	0.00641518
0	NA07037	CEU	NEU	0.00945344	-0.0203344	-0.0127201	-0.0519038	-0.000701412	-0.0063813	0.00665243	-0.0182671	0.0485506	-0.00600546
0	NA07048	CEU	NEU	0.00666602	-0.019653	-0.0124256	-0.0468138	0.00696814	-0.0181131	0.00508801	0.0170602	0.0344552	0.0238802
0	NA07051	CEU	NEU	0.00124423	-0.0262303	-0.0133702	-0.0531368	0.00733115	-0.0134427	0.0202661	-0.00224799	0.00132365	0.0000552798
0	NA07056	CEU	NEU	0.00771145	-0.0168769	-0.00327431	-0.052312	0.0127609	-0.027652	0.00699215	-0.000378703	0.0111756	-0.0206234
0	NA07347	CEU	NEU	0.0111324	-0.0225374	-0.00878139	-0.0310465	0.00356195	-0.00778928	-0.0051588	-0.00949967	0.0318177	0.00161595
0	NA07357	CEU	NEU	0.00912883	-0.01793	-0.0115383	-0.0428359	-0.0157644	-0.00758848	0.0105443	-0.0358311	-0.0117136	0.013874
0	NA10847	CEU	NEU	0.00294207	-0.0153181	-0.00816048	-0.0418019	0.00147965	-0.0134517	0.00511906	-0.0149394	-0.00809497	0.00322179
0	NA10851	CEU	NEU	0.00157363	-0.0267436	-0.00826591	-0.051967	-0.00504481	-0.0127565	-0.00028853	-0.014972	-0.0039913	-0.0182613
0	NA11829	CEU	NEU	-0.00579174	-0.0169324	-0.00672482	-0.0390214	-0.0186233	-0.0221268	-0.00834468	-0.00443272	0.0123256	-0.0109345
0	NA11830	CEU	NEU	-0.00208262	-0.0169948	-0.00642612	-0.0387672	-0.00677157	-0.0180196	0.0158927	-0.0110482	0.00588702	-0.0127991
0	NA11831	CEU	NEU	0.0090141	-0.0269413	0.00287128	-0.0407291	-0.00690282	-0.0234532	0.0194327	-0.00671461	-0.0412102	0.0241172
0	NA11832	CEU	NEU	0.0141329	-0.0240462	-0.00421194	-0.0282244	-0.00598336	0.00573444	-0.0105998	-0.0256372	-0.00449662	-0.0149426
0	NA11840	CEU	NEU	-0.0074405	-0.0196017	-0.00252828	-0.0316937	-0.00381511	-0.0121568	0.0115566	-0.0297441	-0.0459894	0.00293963
0	NA11843	CEU	NEU	0.00381317	-0.0137874	0.00109876	-0.0328737	0.00437269	-0.0181872	-0.00389708	-0.0035069	0.0208655	-0.046863
0	NA11881	CEU	NEU	0.00529403	-0.0173255	-0.00747195	-0.0396711	0.00438365	-0.0139495	-0.0137919	0.0197434	0.0133909	-0.0229111
0	NA11892	CEU	NEU	0.00677713	-0.0216984	-0.00600563	-0.0402274	-0.004187	-0.0127542	0.0114228	-0.00582322	0.0253798	-0.0118141
0	NA11893	CEU	NEU	0.0096403	-0.0235811	-0.0029844	-0.0450817	-0.00928431	-0.0128635	0.00748196	-0.0199444	-0.0282731	-0.0363002
0	NA11894	CEU	NEU	0.00698562	-0.0264366	-0.00515318	-0.0521726	0.00553773	-0.0136531	0.00599329	-0.00500035	0.0189115	-0.0106863
0	NA11918	CEU	NEU	0.00900829	-0.0197166	-0.000233379	-0.0471152	0.00284373	-0.0213419	-0.0023858	-0.0341602	-0.0156268	-0.00975739
0	NA11919	CEU	NEU	0.00976325	-0.0172009	-0.00471664	-0.0334217	-0.00549987	-0.0190066	0.0136561	0.00882265	0.00971412	-0.00521767
0	NA11920	CEU	NEU	0.0068352	-0.0238517	-0.00479278	-0.0379145	-0.0122204	-0.0181814	-0.00860909	-0.0126462	0.0203794	-0.0203927
0	NA11930	CEU	NEU	0.0057957	-0.0103294	0.0011287	-0.024261	0.00187504	-0.0131399	0.00680517	-0.0522463	0.0223401	0.0176624
0	NA11931	CEU	NEU	0.00483409	-0.0217759	0.0056802	-0.0463069	-0.0178538	-0.0308227	-0.00195097	-0.0329422	0.0086085	-0.0154433
0	NA11932	CEU	NEU	0.00923868	-0.0218661	-0.00382665	-0.0418136	-0.00875342	-0.0180272	0.0108795	-0.0311311	0.0114352	-0.0143192
0	NA11933	CEU	NEU	0.0115572	-0.0224283	-0.00450815	-0.0383098	-0.015308	-0.0174973	-0.0114734	-0.00481929	0.043949	-0.00781934
0	NA11992	CEU	NEU	0.0122736	-0.0214409	-0.00715405	-0.036095	-0.00831217	-0.0113307	0.00747027	0.00843266	0.0243803	-0.0114451
0	NA11994	CEU	NEU	0.00633723	-0.0211217	-0.00867743	-0.045906	0.00764488	-0.0231622	-0.014787	-0.0151107	-0.0121911	-0.00710027
0	NA11995	CEU	NEU	0.00683751	-0.0188129	-0.00657608	-0.045293	-0.00707712	-0.0155712	-0.0021518	0.00426536	0.0543477	-0.022191
0	NA12003	CEU	NEU	-0.00828328	-0.0190978	-0.00135321	-0.0343117	-0.0105745	-0.0358997	0.0038015	-0.0119197	0.0119452	-0.0251674
0	NA12004	CEU	NEU	0.012271	-0.0240097	-0.010431	-0.0301829	-0.00518805	-0.0245021	-0.0184435	0.00153964	-0.00494908	0.000631335
0	NA12005	CEU	NEU	0.00522395	-0.0224615	-0.00534125	-0.0560043	0.0183007	-0.00540556	0.000492221	-0.0156242	0.0634183	0.0279409
0	NA12006	CEU	NEU	0.00589451	-0.0226708	-0.0131422	-0.0447967	-0.0156087	-0.00570575	-0.0204363	-0.0155234	-0.0123523	0.00211876
0	NA12043	CEU	NEU	0.00838434	-0.0183265	0.00252764	-0.0453242	-0.00937239	-0.0173307	-0.00935757	-0.029691	0.0180373	0.00797546
0	NA12044	CEU	NEU	0.00816891	-0.0149163	-0.00423659	-0.0492025	0.00155573	-0.0166938	-0.00212422	-0.00736635	0.00777278	-0.0180263
0	NA12045	CEU	NEU	0.00843986	-0.0243094	-0.00457963	-0.0447397	-0.00613921	-0.00615672	-0.00571581	-0.0383096	-0.000915292	-0.0454625
0	NA12046	CEU	NEU	0.0000234786	-0.0318126	-0.00909468	-0.0399171	-0.00494199	-0.0199561	0.00894337	-0.024464	0.0163353	-0.0382195
0	NA12058	CEU	NEU	0.00677586	-0.0218838	0.000980292	-0.0526199	0.0113416	-0.0102978	0.0041929	0.00360416	0.00997907	0.0117914
0	NA12144	CEU	NEU	0.0119379	-0.0113884	-0.00764181	-0.0145959	0.00570864	-0.0114092	0.00175036	-0.0282578	-0.00291818	-0.00597975
0	NA12154	CEU	NEU	-0.0014224	-0.0192516	-0.00314608	-0.0404455	-0.0194279	-0.0297509	-0.014382	-0.0331112	0.0209918	-0.0011575
0	NA12155	CEU	NEU	0.00702504	-0.0228965	-0.00567985	-0.0415501	-0.00680383	-0.0238341	-0.00256793	-0.0109452	-0.045227	0.000231746
0	NA12156	CEU	NEU	0.00836551	-0.0244679	-0.00445548	-0.0491503	-0.0286264	-0.031402	0.00565795	-0.0139672	-0.0212868	0.00263741
0	NA12234	CEU	NEU	0.0112968	-0.0257484	0.00605122	-0.0393215	0.00748745	-0.0253937	0.0130056	-0.0111437	0.0180817	-0.0131429
0	NA12249	CEU	NEU	-0.00953967	-0.00834515	-0.0103766	-0.0475062	-0.0196636	-0.00622358	0.00898055	-0.0438963	-0.0467733	-0.00725224
0	NA12272	CEU	NEU	0.0145842	-0.0157867	-0.00460764	-0.032822	0.0000488347	-0.0207567	0.00134825	-0.0224897	-0.0351275	-0.00409059
0	NA12273	CEU	NEU	0.00975605	-0.0103292	0.000412524	-0.0258183	-0.00404975	-0.00573217	-0.00173244	-0.004447	0.0346051	-0.000181101
0	NA12275	CEU	NEU	0.0045732	-0.0245072	-0.00452665	-0.0340633	0.00267347	-0.00101199	0.00629565	0.00897658	0.020961	0.0127455
0	NA12282	CEU	NEU	0.0153341	-0.0135153	-0.00435333	-0.0215203	0.0113423	-0.0129367	0.00366729	-0.0259527	0.00965301	0.00172874
0	NA12283	CEU	NEU	0.0122527	-0.0135074	-0.00475887	-0.042244	0.00315416	-0.0254321	0.00470491	-0.00309059	0.0124323	-0.00876245
0	NA12286	CEU	NEU	0.00134703	0.0165294	-0.00842541	-0.00114183	0.00304195	-0.0180917	-0.0118715	-0.0238897	0.00299839	-0.0105091
0	NA12287	CEU	NEU	0.00821926	-0.0275545	0.00926599	-0.036435	-0.00969866	-0.0118176	-0.00347927	-0.0343979	0.00836139	-0.0022929
0	NA12340	CEU	NEU	0.00638591	-0.0210176	-0.0081632	-0.0459659	0.00934316	-0.0167818	-0.0130115	-0.0222674	0.0264808	-0.0254772
0	NA12341	CEU	NEU	0.00430505	-0.0225386	-0.00576685	-0.0438754	0.0168266	-0.0064407	-0.00777196	-0.0121107	0.0288002	0.019238
0	NA12342	CEU	NEU	0.0049488	-0.0239844	-0.00603099	-0.0487354	-0.00773757	-0.0102139	0.00441476	-0.0215729	-0.0338093	-0.0210051
0	NA12347	CEU	NEU	-0.00223287	-0.0127716	-0.00437126	-0.0455544	0.00694573	-0.0256673	0.00300649	-0.0213211	0.0446691	0.00225033
0	NA12348	CEU	NEU	0.00319691	-0.0212112	-0.00449828	-0.041927	-0.00701083	-0.0133674	0.00268953	-0.0113019	-0.0114616	-0.019834
0	NA12383	CEU	NEU	0.0101179	-0.0169432	-0.00244514	-0.0293704	0.00416504	-0.0152997	0.0173802	-0.0353773	0.00673156	-0.0161175
0	NA12399	CEU	NEU	0.00965611	-0.0220615	-0.0107374	-0.0555971	-0.000777243	-0.0169424	0.0122662	0.00891023	0.00767176	0.00354717
0	NA12400	CEU	NEU	0.0112239	-0.0211135	-0.00976456	-0.0389559	-0.00216278	-0.0177124	0.00526027	-0.00116137	-0.00166887	-0.00773346
0	NA12413	CEU	NEU	0.0121983	-0.0144299	-0.00774075	-0.0220564	-0.0012511	-0.0169634	-0.0153766	-0.0131663	-0.0179211	0.00566037
0	NA12414	CEU	NEU	0.00501111	-0.0251534	-0.011882	-0.0522958	-0.012435	-0.0138859	0.00881957	-0.00472014	0.0229959	-0.0290058
0	NA12489	CEU	NEU	0.00758587	-0.0249546	-0.00756222	-0.0519874	-0.00780538	-0.0174024	0.0134037	-0.0119913	-0.00866516	-0.00103138
0	NA12546	CEU	NEU	0.0118069	-0.0280384	-0.00589898	-0.031906	0.00908908	-0.0145137	0.00353728	-0.0711236	0.0210912	-0.0114998
0	NA12716	CEU	NEU	0.00175843	-0.0220341	0.0000345476	-0.0503634	0.0102387	-0.0292296	0.00102951	-0.0215219	-0.0283505	-0.00409542
0	NA12717	CEU	NEU	0.00579378	-0.0249115	-0.00505437	-0.0377869	0.00080364	-0.0153349	-0.00315326	0.0318428	0.0504633	0.0236233
0	NA12718	CEU	NEU	0.0104288	-0.0217	-0.00847505	-0.0352262	0.00884117	-0.000365108	0.00987203	-0.00691937	0.0199946	0.037088
0	NA12748	CEU	NEU	0.000837431	-0.0214044	-0.00222903	-0.0554238	-0.0055331	-0.0225689	0.000918724	-0.011719	0.0449783	-0.00346672
0	NA12749	CEU	NEU	0.0106745	-0.021086	-0.0105382	-0.0439004	-0.00109635	-0.0120472	0.0108069	0.00411525	0.0126858	-0.00330543
0	NA12750	CEU	NEU	0.00945618	-0.025011	-0.0133076	-0.0330241	-0.00708589	-0.0256463	0.0127713	-0.032024	-0.0140391	0.00595834
0	NA12751	CEU	NEU	0.00145328	-0.0170807	-0.00301863	-0.049374	0.00145036	-0.0321754	-0.000344115	-0.0224359	-0.00496078	0.00627862
0	NA12760	CEU	NEU	0.00717091	-0.0256488	0.00368982	-0.0297719	-0.0081795	-0.01907	0.0100483	-0.0628017	-0.0208709	-0.034149
0	NA12761	CEU	NEU	0.00713353	-0.0229042	-0.00692656	-0.049282	0.00206678	-0.0267834	0.0160228	0.00579637	0.0336629	-0.00584361
0	NA12762	CEU	NEU	0.00542169	-0.0232807	-0.00133226	-0.0427173	0.00149542	0.000872455	-0.00535848	-0.0273478	0.0494097	-0.0116282
0	NA12763	CEU	NEU	0.00585553	-0.0155096	-0.000570682	-0.0348283	-0.010037	-0.000615259	-0.00929697	-0.0175733	-0.00976217	-0.0114718
0	NA12775	CEU	NEU	0.00536439	-0.0204033	-0.00275335	-0.0422817	-0.0223885	-0.00457429	-0.00126324	-0.0132789	0.0356144	-0.0044073
0	NA12776	CEU	NEU	-0.00287099	-0.0217463	-0.000679151	-0.0477615	-0.00543262	-0.020893	0.0196262	0.00245165	0.00329839	-0.0171097
0	NA12777	CEU	NEU	0.0115244	-0.033048	-0.0133865	-0.0494117	0.0127361	-0.0194671	0.00355669	-0.0276619	0.0140369	0.0025529
0	NA12778	CEU	NEU	0.00544382	-0.0191912	-0.00552275	-0.048453	-0.00687726	-0.0121093	0.0119198	0.0163514	0.0419275	-0.0434222
0	NA12812	CEU	NEU	0.00802243	-0.0235037	-0.000204307	-0.0462022	-0.00104154	-0.0212471	-0.00651099	-0.0210682	-0.0140036	-0.0206736
0	NA12813	CEU	NEU	0.012049	-0.0106643	-0.0116634	-0.0398736	-0.0159394	-0.00175261	-0.00158842	-0.0124859	0.00148516	-0.00992068
0	NA12814	CEU	NEU	0.00365385	-0.0255116	-0.0162324	-0.0465918	-0.00494019	-0.00652692	0.003247	-0.0206437	0.0385662	0.00835372
0	NA12815	CEU	NEU	0.00319472	-0.0253846	-0.00590971	-0.0502087	-0.00421056	-0.0204488	-0.00283281	-0.0430338	-0.036682	0.0172799
0	NA12827	CEU	NEU	0.00285855	-0.0217392	-0.00343012	-0.0576904	-0.00230315	-0.00836683	0.0206356	-0.00712665	0.0179079	0.012273
0	NA12828	CEU	NEU	0.00774394	-0.0209889	0.00442456	-0.0307275	-0.0083723	-0.00506168	-0.00852366	-0.0227164	-0.0378174	-0.0160266
0	NA12829	CEU	NEU	0.0104471	-0.0185353	-0.000397077	-0.0278348	-0.00461547	-0.0228671	0.00243279	-0.00457524	-0.0103131	-0.00273214
0	NA12830	CEU	NEU	0.00864293	-0.0283679	-0.0112072	-0.0291166	0.00359999	-0.0254877	0.00762575	-0.0280673	-0.0179735	-0.0101832
0	NA12842	CEU	NEU	0.0046332	-0.0235336	-0.00421863	-0.0540679	0.000206314	-0.0238371	-0.0000986502	-0.0119673	0.0609944	-0.015123
0	NA12843	CEU	NEU	-0.00252461	-0.0233224	-0.0120367	-0.0497862	-0.00753617	-0.0328214	0.0148384	-0.0129144	0.0313826	-0.0206696
0	NA12872	CEU	NEU	0.00450495	-0.0193522	0.00435247	-0.0415751	0.0072551	-0.0309258	-0.0118591	-0.0134096	-0.0121414	0.0130016
0	NA12873	CEU	NEU	0.00335826	-0.0214063	-0.00737704	-0.0334353	-0.0028195	-0.0143073	0.00108396	0.0113502	-0.00820415	-0.0130908
0	NA12874	CEU	NEU	0.00823043	-0.0191956	-0.00507124	-0.0459425	-0.0072931	-0.0399764	0.0200257	0.0128422	0.0379224	0.00361145
0	NA12878	CEU	NEU	0.0048118	-0.0266585	-0.011327	-0.0484137	0.00300434	-0.0249886	0.00917307	0.000369563	0.0482004	-0.00635706
0	NA12889	CEU	NEU	0.00956489	-0.00735877	-0.00838391	-0.0157255	-0.00466862	-0.00121503	0.00878437	-0.028312	0.00583655	-0.00492743
0	NA12890	CEU	NEU	0.00266798	-0.0191455	-0.017996	-0.0537764	0.0223736	-0.0139383	0.0117537	-0.0208033	0.0237047	0.00605389
0	NA20502	TSI	SEU	0.0490369	-0.0161102	-0.0124849	0.0480628	0.00586021	0.0173593	-0.0105892	-0.0595157	0.00958307	0.010773
0	NA20503	TSI	SEU	0.0455473	-0.0134043	-0.00173059	0.0381769	-0.00613692	0.0152392	-0.00961101	-0.0314537	0.0313884	0.0511155
0	NA20504	TSI	SEU	0.0457699	-0.0075773	0.000414666	0.0397053	-0.0154786	0.00773717	-0.0189355	-0.0514816	-0.0171946	-0.00736774
0	NA20505	TSI	SEU	0.0464049	-0.0126568	-0.000473108	0.0397513	0.0217802	0.0193215	0.00509442	-0.0584972	0.0557071	-0.0305073
0	NA20506	TSI	SEU	0.0460001	-0.0133388	0.0032872	0.0487571	0.00538248	0.0234551	-0.00537477	-0.0803649	-0.0144546	0.00134202
0	NA20507	TSI	SEU	0.0462007	-0.00523334	0.0051191	0.0431024	-0.0144249	0.00131567	-0.00237902	-0.0437936	-0.0231534	0.000840333
0	NA20508	TSI	SEU	0.049463	-0.0142324	0.0033137	0.0440187	-0.00220595	-0.00116353	-0.00642524	-0.0334605	0.0157039	-0.0207465
0	NA20509	TSI	SEU	0.050637	-0.0198452	0.0107566	0.0377344	0.000359841	0.00462482	-0.0196868	-0.0347565	-0.0185114	-0.00045649
0	NA20510	TSI	SEU	0.0432325	-0.00805876	-0.000756186	0.039974	0.00276111	0.0167757	-0.00593961	-0.0675144	-0.0132385	0.00919919
0	NA20511	TSI	SEU	0.0476721	-0.0120612	-0.00523713	0.0353259	0.00268684	0.026922	-0.00211295	-0.013909	0.0572008	0.00185919
0	NA20512	TSI	SEU	0.047237	-0.0089511	-0.00724791	0.058669	-0.00114382	0.00357457	-0.00546323	-0.0525942	0.00223957	-0.00693621
0	NA20513	TSI	SEU	0.0521714	-0.0127454	0.00898891	0.0377582	-0.0175575	0.00592539	-0.00629995	-0.0701767	-0.00113268	0.00919176
0	NA20514	TSI	SEU	0.0472806	-0.00892106	-0.00447308	0.0461843	0.00196395	-0.00223279	-0.0055795	-0.0514389	-0.0161872	0.023134
0	NA20515	TSI	SEU	0.0435063	-0.00690294	-0.00118815	0.0376551	0.00630051	0.0107474	-0.00853776	-0.0350741	0.049538	-0.0229978
0	NA20516	TSI	SEU	0.0465574	-0.0150827	0.0170404	0.0496342	0.00356446	0.00204834	-0.0133794	-0.0576545	-0.0188084	-0.00972969
0	NA20517	TSI	SEU	0.0460011	-0.0101347	0.0136884	0.0496765	-0.0169072	0.0208679	-0.0056041	-0.0559678	-0.00932153	0.00287454
0	NA20518	TSI	SEU	0.0414139	-0.00836696	0.00374893	0.052581	0.00430053	0.0138741	0.000399	-0.061661	-0.000871943	-0.0118524
0	NA20519	TSI	SEU	0.0479773	-0.00892406	0.000983548	0.0444743	-0.00461326	0.00794481	-0.00497317	-0.0376992	-0.00261728	0.0000671325
0	NA20520	TSI	SEU	0.043525	-0.0143274	0.00354478	0.0516637	-0.00310774	0.0208616	-0.0115595	-0.0369016	0.0214722	0.0239936
0	NA20521	TSI	SEU	0.052449	-0.00758104	-0.000945082	0.0476671	-0.0125116	0.0112047	-0.0174928	-0.0464444	0.0215259	0.0236722
0	NA20522	TSI	SEU	0.0455892	-0.0123277	0.0102903	0.0443176	-0.00934161	0.0164742	-0.00245545	-0.0382828	-0.0429956	-0.0119063
0	NA20524	TSI	SEU	0.0422713	-0.00672238	0.00313035	0.0335096	-0.0112314	0.0148505	-0.00578149	-0.0101057	0.0338864	-0.00906012
0	NA20525	TSI	SEU	0.0458617	0.000587009	-0.000682479	0.0422692	0.00492644	0.0240061	0.0159995	-0.0399249	0.0279309	-0.0268592
0	NA20527	TSI	SEU	0.0435603	-0.0158201	-0.000529123	0.0288543	-0.0195293	0.0176758	-0.00825104	-0.00429302	-0.0392356	0.024519
0	NA20528	TSI	SEU	0.0441028	-0.00343447	0.00642901	0.0420751	0.00797347	0.0232137	-0.0160186	-0.0323803	0.025922	0.0140561
0	NA20529	TSI	SEU	0.0483024	-0.00666214	-0.00079193	0.0452109	0.000768953	0.0221145	0.00480833	-0.0364194	0.0506784	0.0137056
0	NA20530	TSI	SEU	0.0473106	-0.0141835	-0.0024132	0.0407027	0.00993053	0.008646	-0.0100932	-0.0555107	0.0125607	0.021923
0	NA20531	TSI	SEU	0.0517173	-0.00749588	0.00692036	0.0614799	-0.00601679	0.0242391	-0.0235598	-0.056196	-0.00346775	0.00243842
0	NA20532	TSI	SEU	0.0483352	-0.00477261	0.0038137	0.0503007	0.00752207	0.0203343	-0.00309074	-0.0565333	0.00511648	0.013126
0	NA20533	TSI	SEU	0.0497349	-0.00589983	0.00503126	0.0409194	0.00732177	0.02015	-0.00336437	-0.0415282	0.0459647	-0.0120774
0	NA20534	TSI	SEU	0.0497186	-0.0123929	0.00289289	0.0403037	0.0143923	0.0184093	0.000601409	-0.0257094	0.0395123	-0.0102096
0	NA20535	TSI	SEU	0.0442912	-0.00833319	0.000896682	0.0357627	0.0109164	-0.00768096	-0.0109421	0.00673772	0.0202238	0.00856513
0	NA20536	TSI	SEU	0.0443511	-0.0141342	-0.00305734	0.0413838	0.00244113	0.0132037	-0.00692501	-0.0545324	0.0013505	0.00603651
0	NA20538	TSI	SEU	0.0494683	-0.00665581	-0.00232499	0.0448832	0.015567	0.0377744	-0.0230352	-0.0428665	0.0235749	-0.0128925
0	NA20539	TSI	SEU	0.0485321	-0.00679055	-0.00732175	0.0368626	0.00849878	0.0278414	0.000140014	-0.0459051	0.0143817	-0.0141903
0	NA20540	TSI	SEU	0.043284	-0.0114079	0.00544254	0.0293672	0.00593222	0.00980202	-0.00344522	-0.0286921	0.0532063	0.00450572
0	NA20541	TSI	SEU	0.0487375	-0.00938138	0.00740201	0.043136	-0.00557907	0.00916337	-0.00436329	-0.0654827	0.0294239	-0.0340414
0	NA20542	TSI	SEU	0.045074	-0.0104012	0.00532263	0.0398363	-0.0158872	-0.0104182	0.000148251	-0.0354099	-0.0209312	-0.0126026
0	NA20543	TSI	SEU	0.0423096	-0.00431954	0.00105715	0.0338372	-0.000447374	0.00476135	-0.0157721	-0.0542729	-0.0124086	-0.00895165
0	NA20544	TSI	SEU	0.0477316	-0.00648076	0.00194053	0.041294	0.0151345	0.0223374	0.00497173	-0.039392	0.00166908	0.00003171
0	NA20581	TSI	SEU	0.0456686	-0.0142689	0.00152864	0.043087	0.0017257	0.00802168	-0.0179892	-0.0214089	-0.00917563	-0.00906947
0	NA20582	TSI	SEU	0.0443098	-0.0139269	0.000874961	0.0311938	-0.00514463	0.0145969	-0.00212696	-0.028667	0.0208118	0.00840908
0	NA20585	TSI	SEU	0.0519303	-0.0135631	-0.00677651	0.0538557	-0.00116079	0.00698631	-0.00661487	-0.0605957	-0.018654	-0.00717842
0	NA20586	TSI	SEU	0.0498255	-0.0067297	-0.00357016	0.048688	0.0111563	0.0184804	-0.00476394	-0.0328841	-0.00330639	0.0282406
0	NA20587	TSI	SEU	0.041872	-0.0118224	-0.00000602218	0.0318473	0.012406	-0.00638185	0.012175	-0.037756	0.0082769	0.0100945
0	NA20588	TSI	SEU	0.0504727	-0.0137112	0.00579698	0.0368014	0.0162643	0.005443	-0.00757696	-0.0260124	0.0326436	-0.0394453
0	NA20589	TSI	SEU	0.050441	-0.0160104	0.00725129	0.0459421	0.00809909	0.0264286	-0.0171456	-0.0486517	0.0159295	0.0312873
0	NA20752	TSI	SEU	0.0498937	-0.00934689	-0.00516271	0.0463166	0.00747162	0.0200823	-0.0109111	-0.0323029	0.0379613	-0.0372174
0	NA20753	TSI	SEU	0.046366	-0.00228971	-0.000203517	0.0500298	0.00553102	0.0136639	-0.0126695	-0.0255393	0.0243593	-0.0127674
